domain_length,entropy,num_subdomains,has_dnssec,has_ds_records,has_spf,has_dmarc,record_types_count,ttl_value,is_malicious,num_digits,num_hyphens,health_score
18,1.592792644180698,3,0,0,1,0,4,86400,0,8,0,85.0
5,3.643242304411493,0,1,0,1,0,2,86400,0,6,2,99.0
20,2.5849412845231337,3,0,1,0,1,7,86400,0,1,0,100.0
7,1.8761260477016197,0,1,1,0,0,4,86400,0,9,2,90.0
39,2.260838312579125,1,0,1,0,0,5,300,0,0,2,92.0
45,3.426259522057197,2,1,0,0,1,2,300,1,9,2,68.0
10,2.3266097014225533,0,0,0,0,0,3,86400,0,9,0,76.0
29,2.9835633753612236,4,0,0,0,0,3,300,0,3,0,68.0
17,1.8650859201800167,4,0,1,0,0,5,300,0,9,2,89.0
38,3.264280912816341,2,0,0,0,0,2,300,0,7,2,63.0
12,2.448233051529792,3,0,0,0,0,4,3600,0,5,2,73.0
25,3.3809053035861494,3,0,0,1,0,5,300,0,1,1,84.0
38,3.9251846469120686,0,1,0,1,1,3,300,0,4,1,98.0
8,3.3349392581699773,3,1,0,0,0,5,86400,0,8,0,87.0
29,2.387242687785062,2,1,0,1,0,4,86400,0,5,1,100.0
19,2.2672311046449014,0,1,0,1,0,1,3600,0,5,2,100.0
8,2.482262876200344,1,1,0,0,1,6,3600,0,6,2,100.0
49,1.9938615397095145,3,0,1,0,0,6,300,0,4,0,84.0
16,2.04351555255006,3,0,0,1,1,7,300,0,2,0,87.0
36,3.8720733057005035,0,1,0,0,1,6,86400,0,2,1,100.0
36,2.654197729522335,4,1,0,0,1,1,300,0,4,2,94.0
32,2.8079855417117576,3,0,0,1,0,4,300,0,3,0,80.0
17,3.2821483967004337,2,0,1,0,1,7,300,0,4,0,100.0
35,3.268960485454643,3,0,0,1,0,2,300,0,8,1,73.0
18,1.7021306145657773,1,1,1,0,0,5,300,0,4,0,94.0
24,3.994622359012997,3,0,0,0,0,4,300,0,3,1,65.0
22,2.0319796596718183,4,1,1,0,1,1,300,0,3,2,99.0
33,3.6692149081490064,3,1,1,1,0,7,300,0,0,1,97.0
10,3.8180129643844998,0,0,0,0,1,3,86400,0,9,0,86.0
36,3.644698602273941,3,0,0,0,0,6,3600,0,3,1,65.0
33,3.2369329396624353,4,0,0,1,0,6,300,0,3,1,79.0
47,1.5438269913266485,0,0,0,0,1,4,86400,0,8,2,85.0
6,2.581126477089512,2,0,0,0,0,6,300,0,3,1,72.0
27,3.3145182880877435,0,1,0,0,1,6,300,0,6,0,100.0
23,2.6623538877676163,1,0,1,1,1,4,3600,1,0,0,83.0
35,4.090439684738439,0,0,0,0,0,4,86400,0,6,2,68.0
9,2.4264068260488463,2,0,1,0,0,7,300,1,1,2,62.0
23,2.380604377375981,3,1,0,0,0,1,3600,0,7,2,87.0
38,2.297993079277974,0,0,0,0,0,1,3600,0,0,0,67.0
14,2.4983426068823866,0,1,1,1,0,6,300,0,9,1,100.0
29,3.1722148929425615,0,0,0,1,0,7,300,0,2,0,89.0
6,3.6210458828177723,0,0,0,0,1,4,86400,0,7,0,83.0
15,3.4877037532163553,2,0,0,0,0,4,86400,0,9,2,75.0
35,3.923153459944439,4,0,1,0,1,6,300,0,7,2,97.0
19,4.157741986492274,4,0,0,1,0,2,300,1,4,1,46.0
13,3.948237127030054,0,0,0,0,0,3,3600,1,4,1,41.0
27,1.5568362101230637,2,0,0,0,0,5,86400,0,7,1,77.0
23,3.7077538606559663,2,0,0,1,1,5,300,1,9,1,57.0
13,2.125198720854995,0,0,0,0,0,6,300,0,4,0,77.0
39,1.898784128123948,1,1,0,1,1,7,86400,0,8,1,100.0
25,3.4154663543974064,0,0,0,0,0,5,300,0,0,0,74.0
13,2.459229586223085,1,0,1,0,0,1,3600,0,4,0,92.0
32,1.6713514901113298,0,1,1,0,0,7,3600,1,2,1,62.0
11,1.9128892031950842,1,1,0,0,0,7,300,0,2,1,94.0
20,1.5027882506098833,1,1,0,0,0,1,86400,1,1,0,59.0
20,4.209670882034121,0,0,0,0,1,2,3600,1,2,2,54.0
37,1.5738539515237158,1,1,0,1,1,6,86400,0,6,1,100.0
8,2.1283673085285333,3,0,0,0,1,1,86400,0,7,2,77.0
8,2.748788342063722,4,0,0,1,1,6,86400,0,7,0,85.0
43,2.5697139778524574,2,1,0,1,1,6,3600,0,7,2,100.0
44,4.2351776307383275,1,0,1,1,1,7,3600,0,0,0,100.0
21,1.6208668372036263,1,0,0,1,0,4,300,0,6,2,87.0
41,3.036644123031155,2,0,1,0,0,3,86400,0,1,2,88.0
43,3.541438387573122,1,1,0,0,0,3,3600,1,9,2,56.0
33,4.295093921043506,2,0,0,0,0,6,3600,0,3,0,70.0
40,3.361113756371163,0,0,0,0,1,3,300,0,4,0,80.0
42,3.911265708035288,3,0,1,0,0,3,3600,0,0,0,81.0
43,1.7511748135360452,3,0,0,0,1,5,3600,0,3,1,82.0
41,2.657818532810782,4,1,0,1,1,7,3600,0,3,0,100.0
39,2.6218414034372026,1,0,0,1,0,5,300,0,8,1,87.0
11,4.158864649367153,4,0,0,0,0,4,300,0,8,0,65.0
31,1.954113513789825,0,1,0,0,0,2,86400,0,9,1,86.0
32,1.9556585170098908,3,0,0,0,0,7,3600,0,0,2,67.0
26,2.4856744496573953,0,0,0,0,0,1,300,0,7,2,69.0
18,1.6633981421005126,0,1,0,0,0,1,300,0,3,0,86.0
11,2.0473741219574704,1,0,0,1,0,5,300,0,3,1,92.0
41,4.3956289156372055,0,0,0,0,0,6,86400,0,4,2,70.0
26,2.7845518196015187,3,1,0,0,0,3,86400,0,1,2,91.0
9,3.3960576252673094,4,1,0,0,0,4,86400,1,0,1,55.0
6,3.678333778033911,3,1,0,1,1,2,86400,0,4,0,94.0
31,2.6008842210216017,1,1,0,1,0,5,86400,0,6,2,100.0
25,1.941681223231551,3,1,1,1,1,6,3600,0,9,0,100.0
42,2.1197430486653426,2,1,0,0,1,4,3600,0,8,0,100.0
19,2.4397994297418313,4,1,0,0,1,6,300,0,1,1,100.0
25,3.408205261056677,2,0,0,0,0,4,86400,0,7,1,75.0
14,2.6948416472671632,2,0,0,0,0,5,86400,0,6,2,80.0
27,1.5204440937003842,1,1,0,1,0,4,300,0,1,1,100.0
43,3.0702215552024157,0,0,0,0,0,7,3600,0,4,2,72.0
9,4.264540175722254,2,0,1,0,1,3,86400,0,6,2,100.0
5,3.936232833026037,3,0,1,1,0,4,86400,1,2,2,68.0
17,3.9756341137788933,0,0,1,0,1,2,86400,0,1,0,100.0
25,3.8851740528183933,3,0,0,1,1,4,3600,1,5,0,53.0
30,2.4711924768312707,3,1,1,0,0,7,3600,0,9,1,95.0
49,3.795581501263176,0,1,0,0,1,1,86400,0,5,1,97.0
25,1.929484073433579,0,1,0,0,0,7,86400,0,3,2,97.0
22,3.4731484418278606,3,1,0,1,0,4,300,0,0,2,100.0
41,3.424705700054983,1,0,0,0,0,6,300,0,4,0,69.0
49,1.576709397269204,4,0,0,0,1,5,3600,0,0,0,82.0
36,3.8639104007727947,4,0,0,0,0,1,300,0,7,2,54.0
40,4.209744315285391,1,0,0,1,1,5,86400,0,1,2,85.0
21,2.302245835416323,0,0,1,1,0,6,3600,0,8,1,100.0
39,3.9371721725584528,3,0,0,0,0,2,300,0,8,2,56.0
15,1.7472179155858445,4,0,0,0,0,3,3600,0,2,2,68.0
25,3.299903574783198,3,0,0,1,0,2,86400,0,5,2,81.0
30,2.9569405960028314,1,1,1,1,0,1,300,0,8,0,100.0
8,3.1377705999270002,3,0,0,1,0,6,300,0,6,0,79.0
38,4.278615605653036,1,0,0,0,1,6,300,0,3,1,82.0
22,4.113945741740561,0,0,1,0,0,3,86400,0,2,1,91.0
44,3.855250971719271,1,0,0,1,1,4,3600,0,1,1,83.0
39,2.3210953730351127,1,0,0,1,0,1,300,0,9,2,79.0
45,4.235455886058275,4,0,1,1,0,3,3600,0,9,2,96.0
33,1.7925230773916256,3,0,0,0,0,7,3600,0,0,0,67.0
33,4.059987649676364,4,1,1,1,0,7,3600,0,9,2,100.0
42,2.484480217060823,2,0,0,1,1,5,86400,0,0,2,90.0
46,1.6613169349859502,1,1,1,1,1,3,86400,1,3,0,73.0
25,3.508070952722245,2,1,1,0,1,5,300,0,3,1,100.0
46,2.1938397849478664,4,0,0,1,1,7,300,0,8,2,82.0
17,2.230713377593896,3,1,0,1,1,7,3600,0,9,0,100.0
45,2.4181414986863143,4,0,1,1,1,5,3600,0,0,0,100.0
21,1.6910543025075502,3,0,0,1,1,6,3600,0,3,1,87.0
13,2.0313814325947623,3,0,0,1,0,3,86400,0,2,0,86.0
45,1.515418882756681,0,1,0,1,0,6,86400,0,8,1,100.0
5,2.8362285633173605,1,0,1,0,1,7,300,1,4,1,77.0
6,1.7527661322539139,4,1,1,1,0,6,3600,0,8,1,100.0
33,3.5479578151325972,3,1,0,1,1,2,3600,0,9,1,94.0
37,2.206868553574945,4,1,0,0,0,2,86400,0,5,1,84.0
14,4.3307224321055315,4,0,1,0,1,6,300,0,8,0,100.0
44,4.113754882195957,3,1,1,0,0,6,3600,0,0,2,85.0
25,2.3683226849046246,2,0,0,1,0,5,3600,0,3,1,95.0
32,3.8496463639700362,1,0,1,0,0,6,300,0,3,1,87.0
15,3.9097347139944185,1,1,0,1,1,1,3600,0,9,2,100.0
38,4.459689342343231,0,1,0,1,0,3,86400,0,9,2,100.0
12,3.293519960537055,0,0,1,1,1,1,300,0,5,1,100.0
26,1.7458972039309866,0,0,0,0,1,2,3600,0,9,2,86.0
12,3.4405116867791428,1,0,0,0,0,1,3600,0,0,1,69.0
19,3.3749392451281057,2,0,0,0,1,4,86400,0,9,0,90.0
21,3.415051732261295,1,0,1,0,0,4,86400,0,4,2,95.0
27,2.4214369443126347,1,0,1,1,1,2,86400,0,2,2,100.0
28,4.079038755240999,1,0,0,1,0,1,3600,1,0,0,52.0
49,4.378416548866236,1,1,0,0,0,3,3600,0,5,2,86.0
23,2.1531375389344545,2,0,0,1,0,2,3600,1,2,0,59.0
9,1.7644564744099334,0,1,1,0,1,4,300,0,3,1,100.0
36,2.0836050995054523,4,1,0,0,1,2,86400,0,8,2,99.0
48,3.9616564177671565,0,0,0,1,0,1,300,0,1,2,74.0
5,3.5299339044595426,0,0,0,0,0,1,86400,0,0,0,62.0
27,3.40814202701738,4,0,0,1,1,1,3600,0,9,1,79.0
41,2.7053794053282734,1,1,0,1,0,5,300,0,5,1,100.0
12,3.233483914534307,2,0,0,1,0,1,300,1,0,0,51.0
17,2.4236223758231024,2,0,1,0,0,6,86400,0,0,2,100.0
12,2.9316002382538837,0,0,0,0,0,4,300,1,6,2,45.0
27,3.8791890851119675,4,0,0,0,1,7,300,0,1,0,82.0
47,4.443724792366386,3,0,0,1,1,4,3600,1,3,0,48.0
5,4.297466770769406,1,1,0,0,0,5,86400,0,3,0,90.0
49,4.301597828538746,0,0,0,0,1,4,300,0,1,2,80.0
28,2.7066712045413373,2,1,0,1,1,4,3600,0,5,0,100.0
39,2.9063696415203726,4,1,0,1,0,2,300,1,9,1,66.0
28,3.6169061891069445,4,0,1,1,0,7,3600,0,1,0,100.0
21,4.2665757841538525,0,0,0,1,1,7,300,0,7,1,87.0
9,1.925982778056254,3,1,0,0,0,1,3600,0,3,1,79.0
24,2.4127255914815873,2,1,0,0,0,6,3600,0,0,0,100.0
25,1.9177405337823286,0,0,0,0,1,6,86400,0,6,1,92.0
44,3.336025589878366,3,1,0,0,1,2,3600,0,5,2,96.0
35,2.4189029906626125,4,0,1,1,1,6,300,0,5,0,100.0
40,2.4783235575377205,1,0,0,0,0,2,3600,0,2,2,69.0
15,1.7127478784639378,2,0,0,1,1,7,3600,0,9,2,92.0
19,2.549388185422776,2,0,1,0,1,7,300,0,6,1,100.0
23,4.087489522204756,3,0,0,0,1,7,300,1,5,2,52.0
11,2.199218435672505,0,0,1,1,1,6,3600,0,9,2,100.0
32,3.5855623986301968,4,0,0,0,1,4,300,0,9,0,75.0
47,3.388885034815778,3,0,0,1,1,7,3600,0,8,0,82.0
9,4.090453825107346,1,1,0,1,0,3,3600,1,2,2,71.0
9,1.8968638429531146,1,1,1,1,1,1,3600,0,2,1,99.0
34,4.43276988103513,1,0,0,0,0,3,300,0,3,1,63.0
36,3.2478859381210965,3,0,0,1,1,4,86400,1,2,0,50.0
12,4.486422457040443,4,0,0,0,1,5,86400,0,3,0,85.0
14,4.234544177597552,2,0,0,1,0,2,3600,0,5,0,84.0
42,2.1645518163393174,0,0,0,0,0,6,3600,0,0,1,75.0
36,1.6684860297099393,2,0,0,0,1,6,300,0,1,0,84.0
32,2.2669172813860845,4,1,0,1,0,4,86400,0,9,2,100.0
21,3.0826909469982597,2,1,0,0,0,6,86400,0,5,1,97.0
35,2.01478910119557,3,0,0,1,0,4,86400,0,5,2,83.0
12,2.0023792335539654,1,1,0,0,0,3,300,0,0,0,93.0
44,2.887780641315459,4,0,0,1,1,5,300,1,5,1,52.0
29,1.5998039135080753,4,0,0,1,0,2,300,0,8,0,78.0
13,1.8656642475968113,2,1,1,0,0,6,3600,0,7,1,97.0
6,2.7475840182238427,3,0,0,1,1,5,300,0,9,0,82.0
19,1.6893897276238994,2,0,1,1,1,5,3600,0,4,1,100.0
7,2.690265169366588,2,1,0,1,0,5,3600,0,3,1,100.0
40,2.922018797845335,4,1,0,0,0,1,3600,0,5,1,82.0
8,2.853799842219343,2,1,0,1,1,5,3600,1,4,2,80.0
18,4.107524572209262,1,1,0,0,0,7,300,0,5,0,92.0
45,3.0901873651551974,2,1,0,0,1,4,300,0,9,0,100.0
45,2.90394138743413,1,0,1,0,1,1,86400,0,2,1,100.0
29,2.7321277361749985,4,0,1,1,0,7,86400,0,6,2,100.0
14,3.9528701349134585,3,0,0,1,1,1,3600,0,7,1,77.0
25,4.185169811999499,1,0,0,0,0,5,86400,0,4,0,75.0
40,4.059727407591353,3,0,1,1,0,6,86400,0,4,0,100.0
16,3.5206397343941727,3,0,0,1,1,6,86400,0,3,1,85.0
31,1.9120852379060227,1,0,0,0,0,6,3600,0,9,1,72.0
44,2.3306099084760366,4,0,0,1,1,6,86400,0,4,1,85.0
6,1.6381891910459323,0,1,0,0,1,4,300,0,9,0,100.0
17,4.292472224970343,3,0,0,0,0,6,3600,0,7,1,70.0
36,3.482395589072731,3,0,1,0,1,2,300,0,4,1,93.0
35,3.7390886529397243,4,1,1,1,0,5,3600,0,8,0,100.0
20,2.4347152187466867,4,1,0,1,0,1,300,0,0,1,99.0
36,4.036960566832027,2,0,1,0,1,2,86400,1,6,2,69.0
36,2.2788098511254358,4,0,0,0,0,6,3600,0,4,0,70.0
38,1.504931271337349,3,0,0,0,1,2,300,0,3,1,73.0
15,2.629244887562082,1,0,1,1,1,1,3600,1,2,1,77.0
14,3.21228444287722,0,0,0,1,0,6,300,0,9,0,89.0
19,2.9361145738965675,2,0,0,1,0,2,86400,1,6,0,59.0
21,4.086228427729791,1,0,0,1,0,4,3600,0,1,2,88.0
44,1.8162158578685008,0,0,1,1,1,4,3600,0,4,1,100.0
22,3.161470321901177,0,0,1,1,0,5,300,1,1,1,79.0
13,3.0389380494627223,0,1,1,0,0,5,300,0,6,1,94.0
29,2.344178946516489,1,1,0,1,0,7,86400,0,5,0,100.0
44,3.9666843377310315,2,0,1,0,0,2,300,0,9,0,81.0
18,3.7585459676466186,2,0,0,0,1,1,300,0,6,0,79.0
29,3.698577561995493,0,0,1,0,1,4,300,0,8,1,100.0
26,4.128577434808668,1,0,0,1,0,3,86400,0,1,1,86.0
34,3.6683538018645634,0,0,0,1,0,5,86400,0,8,0,85.0
24,2.1955238751441795,4,0,0,1,1,7,3600,0,6,2,90.0
25,3.616688134949073,2,0,1,0,0,4,86400,0,1,1,93.0
48,2.4231084401695315,3,0,1,1,1,7,300,0,9,2,100.0
36,2.2265239510424117,0,0,0,0,0,6,3600,0,1,0,75.0
25,1.719010778698882,4,0,0,1,0,2,86400,0,3,1,81.0
39,3.73208574104303,2,0,1,0,1,7,86400,0,1,2,100.0
36,3.6330028858494336,1,0,0,1,0,4,300,0,0,1,80.0
34,2.2034984330222813,2,0,1,1,0,4,300,0,5,2,100.0
43,3.748137050172468,1,0,1,1,0,2,86400,0,9,1,99.0
16,4.25352264928066,1,0,0,1,1,5,3600,0,4,2,90.0
45,1.8240868724747377,0,0,0,1,1,5,300,1,2,2,54.0
22,2.197909915160325,0,0,0,0,0,3,86400,0,0,0,76.0
25,3.7507823822619466,2,0,0,1,1,3,86400,0,8,0,86.0
17,2.3235200205212347,4,0,0,0,0,5,300,0,7,2,72.0
25,3.3739919228511503,2,0,0,0,0,5,3600,0,5,1,77.0
12,1.7434926733911436,3,0,0,0,1,7,3600,0,5,2,87.0
44,2.856607437310616,1,1,0,1,1,5,3600,0,3,1,100.0
11,3.717274265978859,1,1,0,0,0,5,300,0,1,1,92.0
27,3.5595418291297576,0,1,0,0,0,4,300,0,3,1,90.0
48,3.9452163020274202,4,0,1,1,0,3,300,0,1,1,93.0
36,4.132356379809506,0,1,0,1,1,2,3600,1,6,0,69.0
15,3.8195505037762745,3,0,0,0,1,1,3600,0,8,2,77.0
26,3.514763228816778,2,0,1,1,1,2,300,0,1,1,100.0
26,1.5951674754480933,2,0,0,0,1,6,300,0,8,0,89.0
47,3.104900020228332,4,1,0,1,1,1,300,0,8,1,91.0
29,1.6130931747445585,0,0,0,1,1,4,3600,0,7,1,90.0
26,3.9242034513480677,0,1,1,1,0,6,86400,1,0,0,80.0
32,2.462173573379873,3,0,0,1,0,3,86400,0,4,0,81.0
33,3.187288122353763,2,0,1,0,0,1,3600,0,9,1,84.0
17,2.3383359219567077,0,0,1,0,0,5,300,0,3,2,97.0
22,3.8475004331408806,4,0,0,1,1,6,300,0,6,0,82.0
6,4.159507579925707,2,0,0,0,1,4,300,0,7,2,80.0
33,2.695927482639192,3,0,0,1,0,1,300,0,9,1,74.0
25,4.088767180532967,4,0,0,0,1,5,3600,0,7,1,85.0
19,2.301225022368997,1,0,0,0,0,6,86400,0,1,1,80.0
31,3.1039827692265716,3,0,0,1,0,4,86400,0,2,1,80.0
35,4.076284289516112,4,1,0,0,1,6,3600,1,9,1,70.0
19,2.4776440278473713,0,0,1,0,0,1,300,1,9,1,59.0
27,4.362126795234257,1,0,0,0,0,5,86400,0,6,2,75.0
28,1.8656385053441509,3,0,0,1,0,3,3600,0,3,0,83.0
48,1.5548252091705188,0,0,0,0,1,7,300,1,5,1,54.0
17,4.212406057734572,1,1,0,0,1,4,86400,0,7,0,100.0
26,1.7059459984436167,2,1,1,0,0,1,3600,0,7,2,89.0
47,4.475667587842475,0,0,0,0,0,5,86400,0,6,1,70.0
41,4.354190585937318,4,0,0,0,1,3,86400,0,1,1,76.0
37,1.911062730108962,3,1,0,1,0,6,3600,0,1,0,100.0
7,3.1127538770776972,1,1,0,1,1,5,3600,0,2,0,100.0
23,2.054760892401433,0,1,0,0,0,7,86400,1,3,0,70.0
27,2.7844655190903596,2,1,0,1,1,3,86400,0,0,1,100.0
33,1.684275387779498,3,0,1,1,1,1,3600,0,4,0,94.0
34,2.1717737633897687,3,0,1,0,0,5,300,1,6,0,57.0
43,2.5898183891966986,0,0,0,0,1,7,300,0,9,2,87.0
48,2.8159425007381644,2,0,0,1,0,5,300,0,4,1,87.0
29,4.4324887746266795,1,0,0,1,1,2,300,0,6,1,81.0
41,3.9235969370519435,0,0,0,0,1,4,3600,0,4,1,83.0
12,3.7122298329358383,1,0,0,0,0,5,300,0,9,0,72.0
46,3.111123944225923,3,0,0,0,1,7,86400,0,7,2,82.0
20,4.01999328181303,1,0,0,0,0,3,300,0,6,0,68.0
12,2.5179685069671334,2,0,0,1,0,4,3600,0,0,1,93.0
5,3.626697338319948,4,0,0,1,1,1,300,0,0,0,69.0
48,4.481351926134517,2,1,0,1,0,7,300,0,4,1,100.0
9,2.443886726805596,1,1,1,0,0,4,3600,0,1,0,93.0
7,3.522052604651902,0,0,0,0,0,2,300,0,8,0,61.0
5,4.032944592457147,3,0,0,0,0,1,3600,0,1,1,57.0
8,4.247422750052017,4,0,1,1,0,5,300,0,8,0,97.0
44,3.6537980728203054,0,0,0,1,0,7,3600,0,9,1,85.0
39,2.3508237702514085,0,0,1,0,1,6,300,0,1,0,100.0
36,2.478846454706839,2,0,0,0,1,1,86400,0,3,0,82.0
46,1.5622740963718926,1,1,0,1,1,7,86400,1,2,0,77.0
38,3.782657933014529,2,0,0,1,0,1,3600,0,5,1,77.0
47,1.6282188181858541,1,0,0,0,1,2,3600,0,3,0,81.0
29,4.0939570638082365,2,0,1,0,1,3,3600,0,8,0,100.0
14,1.8559818434236164,0,0,0,0,0,1,86400,0,8,2,69.0
25,2.015629536407773,3,0,1,1,1,7,3600,1,9,2,80.0
43,2.929579412496712,1,1,0,1,1,3,300,0,8,1,100.0
31,3.713641245506227,4,0,0,1,0,4,3600,1,2,1,48.0
31,1.917006615597233,4,0,0,1,1,6,3600,0,2,1,82.0
6,2.8202132251994954,0,0,0,1,0,2,300,0,3,1,81.0
45,2.9485538232303146,2,0,1,0,0,5,300,0,8,0,92.0
17,2.136856925005774,2,0,0,0,0,7,86400,0,5,0,80.0
13,1.8466751300418953,0,0,0,0,1,7,300,0,8,1,89.0
40,4.009262768956919,4,0,0,0,0,7,300,0,7,1,62.0
26,3.007396949288297,4,0,1,1,0,1,3600,0,6,2,99.0
46,1.543143707952459,2,1,1,1,1,6,86400,0,4,1,100.0
30,3.9089439039273115,1,0,0,1,1,6,300,0,8,2,87.0
16,4.442381416243754,3,0,0,0,1,3,86400,0,3,1,81.0
21,3.317778586242742,1,0,0,0,0,1,300,0,3,1,66.0
18,3.0111251612522123,4,0,0,0,1,7,86400,0,7,0,87.0
18,4.1352475891348845,1,0,1,1,0,6,300,0,3,1,100.0
38,4.357550369053795,3,0,0,0,0,7,3600,0,6,2,65.0
24,3.7636107477073817,1,0,0,0,0,7,86400,0,3,0,75.0
15,2.8363587892028637,1,0,0,0,1,7,86400,0,0,2,95.0
20,3.2766641979943216,1,0,0,1,1,2,300,1,9,1,53.0
35,3.6028060950539977,1,0,1,1,1,5,86400,1,8,0,75.0
10,2.0828207130054044,0,0,0,1,0,4,300,0,3,2,90.0
23,2.841603096649314,4,1,0,1,0,4,86400,0,2,1,100.0
41,3.989463794151855,3,1,1,1,0,3,86400,1,2,2,66.0
8,3.464176045495329,4,0,0,0,1,6,3600,0,8,1,82.0
8,2.7336122016355624,0,0,0,0,0,4,3600,0,7,2,73.0
24,3.490087602044044,0,1,0,1,0,3,86400,1,9,1,78.0
14,1.8546672362173795,0,0,0,1,1,5,3600,0,6,2,92.0
28,2.704492831694629,0,0,0,0,0,7,86400,0,6,0,80.0
39,3.879385613889169,1,1,0,0,1,1,300,0,3,1,94.0
30,2.161526361409944,4,0,0,1,1,2,86400,0,2,1,84.0
41,2.057884522672253,2,1,0,0,1,5,86400,0,3,2,100.0
42,4.352455979749294,3,1,0,1,0,5,3600,0,5,1,100.0
25,2.129692888758692,0,0,0,0,0,4,3600,0,3,0,78.0
44,2.282755738950504,4,1,0,0,0,4,300,1,3,2,55.0
43,4.408847816713013,0,0,1,0,0,2,300,0,1,2,81.0
25,3.704125710795077,0,0,0,1,1,1,300,0,6,2,79.0
14,3.5987895990705847,0,1,0,1,0,5,86400,0,5,0,100.0
42,4.058779151563744,0,0,1,0,1,6,300,0,1,0,100.0
8,1.8474692467103828,0,1,0,1,0,4,300,0,4,1,100.0
49,3.6178687097400215,3,1,0,0,1,5,3600,0,5,2,100.0
24,3.0110658279847167,4,1,0,0,0,1,3600,0,4,0,84.0
21,3.9874519208524197,0,1,0,1,0,3,300,0,3,1,100.0
11,3.024425155995583,0,0,0,0,0,1,300,0,8,0,66.0
8,3.3607240628067365,0,0,1,1,1,5,86400,0,2,0,100.0
33,2.933226379198608,0,1,1,1,0,5,86400,0,1,0,100.0
18,2.9344767706675325,1,0,0,1,0,2,3600,0,8,1,89.0
7,3.8039099341854947,1,0,0,1,0,5,300,1,7,0,52.0
28,3.3856992019418497,2,0,0,1,0,4,300,0,8,0,87.0
41,3.3997896048282312,0,1,1,0,1,6,300,0,9,0,100.0
20,2.8508474514945776,2,1,0,0,1,2,300,1,2,2,76.0
8,3.093328489012583,3,0,0,0,0,5,300,0,0,0,64.0
28,3.737152998614362,2,0,0,1,0,1,86400,1,0,2,52.0
38,3.9778227573357547,4,0,0,0,0,5,86400,0,2,0,65.0
34,3.5896842064321386,1,0,0,0,1,1,300,0,3,2,74.0
22,4.272218966537049,1,0,0,1,0,1,86400,0,1,0,82.0
23,3.9609722644416028,0,0,1,1,1,5,86400,0,7,2,100.0
35,3.1855913694285554,0,0,0,1,1,1,300,0,2,2,76.0
23,3.5142182179312105,3,0,0,1,1,6,86400,0,3,2,85.0
23,4.278924830763588,3,0,0,0,1,3,300,0,5,0,78.0
26,3.3575041327291753,4,0,0,1,0,2,86400,0,9,1,81.0
28,3.974420843939492,0,1,0,0,1,5,300,0,5,2,100.0
49,3.566431510769961,0,0,0,0,1,7,300,0,1,2,82.0
16,3.1558090831813996,3,0,0,1,0,3,86400,1,5,2,53.0
34,2.2255145862460592,3,0,0,1,1,1,86400,0,3,2,77.0
42,2.7779925584052845,3,0,0,1,1,1,3600,0,4,2,77.0
35,4.403228474501147,1,0,1,1,1,2,300,1,6,1,66.0
40,3.4732961498178003,2,0,0,1,0,3,300,0,6,0,80.0
23,3.1931861410169686,2,0,0,0,1,3,300,0,5,1,85.0
49,4.298869876584682,0,0,0,1,0,5,300,0,9,0,82.0
40,3.259535343112346,1,1,0,1,1,1,86400,1,5,1,69.0
34,3.078247555252209,3,0,0,1,1,7,86400,0,5,0,82.0
37,3.777932565450616,0,0,0,0,1,4,3600,0,3,2,83.0
22,3.6379968569596333,1,1,0,0,0,7,300,0,2,0,92.0
32,2.079480025225298,4,0,0,1,1,5,3600,1,0,0,55.0
15,2.9139248237223634,1,1,0,0,0,5,3600,0,2,2,100.0
49,2.917546328458756,0,1,0,1,1,5,3600,0,2,2,100.0
37,2.6346735457300343,2,0,0,0,1,2,3600,0,8,0,84.0
21,3.0518804464567593,3,1,1,0,0,2,3600,0,2,0,86.0
10,2.7393221931814327,4,1,0,1,0,5,86400,0,7,2,100.0
8,2.0980364684135493,1,1,1,0,1,6,86400,1,7,1,80.0
24,2.737099461824043,0,0,1,1,0,4,3600,0,2,2,100.0
31,1.7168308427195298,0,0,1,0,1,3,86400,1,9,0,73.0
19,3.2273575883232346,3,1,0,0,0,3,86400,0,9,0,88.0
10,4.060963646823335,0,0,1,0,0,1,3600,0,5,0,87.0
18,3.675861253063666,0,0,0,1,1,3,86400,0,7,2,86.0
15,2.5811821201623335,3,0,0,0,1,7,86400,0,7,2,90.0
43,1.7612136167319246,4,0,0,1,0,3,300,0,9,1,75.0
13,2.106448197675812,2,0,0,1,1,4,3600,1,9,0,63.0
30,3.136471021484507,2,1,0,1,0,3,300,1,8,0,75.0
20,2.1211712501490987,1,1,0,1,1,7,300,0,8,2,100.0
9,3.1319193338549027,4,0,0,0,0,4,3600,0,7,0,65.0
14,2.1947970742916967,1,1,0,0,0,2,300,0,6,1,91.0
7,4.046771608428219,2,1,0,1,0,4,300,1,9,2,70.0
17,2.6918144185213793,3,0,0,0,0,2,86400,0,2,0,69.0
47,2.236651877833473,0,0,1,1,0,4,300,0,6,2,100.0
34,3.936978540741185,2,1,0,1,0,5,3600,0,3,2,100.0
49,2.5285168944163523,4,0,0,0,1,7,86400,0,1,1,85.0
10,1.834463063516346,2,1,1,1,0,6,86400,0,7,2,100.0
21,3.211228474210925,4,1,0,1,0,2,86400,0,1,0,100.0
49,3.2446926133139664,4,0,0,0,1,2,3600,0,0,1,76.0
